"Plot Title: 9748708 "
"#","Time, GMT+08:00","Temp, ¡C()","Coupler Detached()","Coupler Attached()","Host Connected()","Stopped()","End Of File()"
55,06/23/10 11:00:00 PM,24.944,,,,,
56,06/24/10 12:00:00 AM,24.919,,,,,
57,06/24/10 01:00:00 AM,24.919,,,,,
58,06/24/10 02:00:00 AM,24.944,,,,,
59,06/24/10 03:00:00 AM,24.919,,,,,
60,06/24/10 04:00:00 AM,24.968,,,,,
61,06/24/10 05:00:00 AM,24.919,,,,,
62,06/24/10 06:00:00 AM,24.944,,,,,
63,06/24/10 07:00:00 AM,24.919,,,,,
64,06/24/10 08:00:00 AM,24.992,,,,,
65,06/24/10 09:00:00 AM,25.040,,,,,
66,06/24/10 10:00:00 AM,24.944,,,,,
67,06/24/10 11:00:00 AM,24.968,,,,,
68,06/24/10 12:00:00 PM,25.016,,,,,
69,06/24/10 01:00:00 PM,25.016,,,,,
70,06/24/10 02:00:00 PM,24.944,,,,,
71,06/24/10 03:00:00 PM,24.968,,,,,
72,06/24/10 04:00:00 PM,25.016,,,,,
73,06/24/10 05:00:00 PM,24.968,,,,,
74,06/24/10 06:00:00 PM,26.793,,,,,
75,06/24/10 06:41:29 PM,,,Logged,Logged,,
76,06/24/10 06:42:45 PM,,Logged,,,,
77,06/24/10 07:00:00 PM,24.074,,,,,
78,06/24/10 08:00:00 PM,25.817,,,,,
79,06/24/10 09:00:00 PM,24.871,,,,,
80,06/24/10 10:00:00 PM,24.895,,,,,
81,06/24/10 11:00:00 PM,24.919,,,,,
82,06/25/10 12:00:00 AM,24.919,,,,,
83,06/25/10 01:00:00 AM,24.919,,,,,
84,06/25/10 02:00:00 AM,24.968,,,,,
85,06/25/10 03:00:00 AM,24.944,,,,,
86,06/25/10 04:00:00 AM,24.944,,,,,
87,06/25/10 05:00:00 AM,24.919,,,,,
88,06/25/10 06:00:00 AM,24.919,,,,,
89,06/25/10 07:00:00 AM,24.919,,,,,
90,06/25/10 08:00:00 AM,24.968,,,,,
91,06/25/10 09:00:00 AM,24.992,,,,,
92,06/25/10 10:00:00 AM,24.968,,,,,
93,06/25/10 11:00:00 AM,24.968,,,,,
94,06/25/10 12:00:00 PM,25.016,,,,,
95,06/25/10 01:00:00 PM,25.016,,,,,
96,06/25/10 02:00:00 PM,25.040,,,,,
97,06/25/10 03:00:00 PM,24.992,,,,,
98,06/25/10 04:00:00 PM,25.040,,,,,
99,06/25/10 05:00:00 PM,25.040,,,,,
100,06/25/10 06:00:00 PM,25.016,,,,,
101,06/25/10 07:00:00 PM,25.016,,,,,
102,06/25/10 08:00:00 PM,24.895,,,,,
103,06/25/10 09:00:00 PM,24.895,,,,,
104,06/25/10 10:00:00 PM,24.944,,,,,
105,06/25/10 11:00:00 PM,24.895,,,,,
106,06/26/10 12:00:00 AM,24.895,,,,,
107,06/26/10 01:00:00 AM,24.895,,,,,
108,06/26/10 02:00:00 AM,24.919,,,,,
109,06/26/10 03:00:00 AM,24.968,,,,,
110,06/26/10 04:00:00 AM,24.968,,,,,
111,06/26/10 05:00:00 AM,24.919,,,,,
112,06/26/10 06:00:00 AM,24.919,,,,,
113,06/26/10 07:00:00 AM,24.919,,,,,
114,06/26/10 08:00:00 AM,24.968,,,,,
115,06/26/10 09:00:00 AM,24.919,,,,,
116,06/26/10 10:00:00 AM,25.016,,,,,
117,06/26/10 11:00:00 AM,25.016,,,,,
118,06/26/10 12:00:00 PM,24.992,,,,,
119,06/26/10 01:00:00 PM,24.919,,,,,
120,06/26/10 02:00:00 PM,24.992,,,,,
121,06/26/10 03:00:00 PM,24.968,,,,,
122,06/26/10 04:00:00 PM,24.919,,,,,
123,06/26/10 05:00:00 PM,24.968,,,,,
124,06/26/10 06:00:00 PM,25.016,,,,,
125,06/26/10 07:00:00 PM,24.944,,,,,
126,06/26/10 08:00:00 PM,24.919,,,,,
127,06/26/10 09:00:00 PM,24.944,,,,,
128,06/26/10 10:00:00 PM,24.895,,,,,
129,06/26/10 11:00:00 PM,24.944,,,,,
130,06/27/10 12:00:00 AM,24.968,,,,,
131,06/27/10 01:00:00 AM,24.895,,,,,
132,06/27/10 02:00:00 AM,24.944,,,,,
133,06/27/10 03:00:00 AM,24.919,,,,,
134,06/27/10 04:00:00 AM,24.919,,,,,
135,06/27/10 05:00:00 AM,24.919,,,,,
136,06/27/10 06:00:00 AM,24.919,,,,,
137,06/27/10 07:00:00 AM,24.944,,,,,
138,06/27/10 08:00:00 AM,24.992,,,,,
139,06/27/10 09:00:00 AM,24.992,,,,,
140,06/27/10 10:00:00 AM,25.016,,,,,
141,06/27/10 11:00:00 AM,24.895,,,,,
142,06/27/10 12:00:00 PM,25.016,,,,,
143,06/27/10 01:00:00 PM,24.944,,,,,
144,06/27/10 02:00:00 PM,24.944,,,,,
145,06/27/10 03:00:00 PM,24.992,,,,,
146,06/27/10 04:00:00 PM,24.968,,,,,
147,06/27/10 05:00:00 PM,24.968,,,,,
148,06/27/10 06:00:00 PM,24.219,,,,,
149,06/27/10 06:10:17 PM,,,Logged,,,
150,06/27/10 06:10:18 PM,,,,Logged,,
151,06/27/10 06:11:18 PM,,Logged,,,,
152,06/27/10 07:00:00 PM,25.016,,,,,
153,06/27/10 08:00:00 PM,24.944,,,,,
154,06/27/10 09:00:00 PM,24.919,,,,,
155,06/27/10 10:00:00 PM,24.944,,,,,
156,06/27/10 11:00:00 PM,24.871,,,,,
157,06/28/10 12:00:00 AM,24.919,,,,,
158,06/28/10 01:00:00 AM,24.919,,,,,
159,06/28/10 02:00:00 AM,24.919,,,,,
160,06/28/10 03:00:00 AM,24.944,,,,,
161,06/28/10 04:00:00 AM,24.968,,,,,
162,06/28/10 05:00:00 AM,24.944,,,,,
163,06/28/10 06:00:00 AM,24.944,,,,,
164,06/28/10 07:00:00 AM,24.944,,,,,
165,06/28/10 08:00:00 AM,24.968,,,,,
166,06/28/10 09:00:00 AM,24.968,,,,,
167,06/28/10 10:00:00 AM,25.040,,,,,
168,06/28/10 11:00:00 AM,24.968,,,,,
169,06/28/10 12:00:00 PM,24.968,,,,,
170,06/28/10 01:00:00 PM,25.016,,,,,
171,06/28/10 02:00:00 PM,24.992,,,,,
172,06/28/10 03:00:00 PM,24.944,,,,,
173,06/28/10 04:00:00 PM,25.016,,,,,
174,06/28/10 05:00:00 PM,24.968,,,,,
175,06/28/10 06:00:00 PM,24.992,,,,,
176,06/28/10 07:00:00 PM,24.992,,,,,
177,06/28/10 08:00:00 PM,25.817,,,,,
178,06/28/10 09:00:00 PM,24.919,,,,,
179,06/28/10 10:00:00 PM,24.919,,,,,
180,06/28/10 11:00:00 PM,24.944,,,,,
181,06/29/10 12:00:00 AM,24.944,,,,,
182,06/29/10 01:00:00 AM,24.968,,,,,
183,06/29/10 02:00:00 AM,24.968,,,,,
184,06/29/10 03:00:00 AM,24.871,,,,,
185,06/29/10 04:00:00 AM,24.944,,,,,
186,06/29/10 05:00:00 AM,24.944,,,,,
187,06/29/10 06:00:00 AM,24.919,,,,,
188,06/29/10 07:00:00 AM,24.919,,,,,
189,06/29/10 08:00:00 AM,24.919,,,,,
190,06/29/10 09:00:00 AM,24.919,,,,,
191,06/29/10 10:00:00 AM,24.944,,,,,
192,06/29/10 11:00:00 AM,24.992,,,,,
193,06/29/10 12:00:00 PM,25.016,,,,,
194,06/29/10 01:00:00 PM,24.944,,,,,
195,06/29/10 02:00:00 PM,25.016,,,,,
196,06/29/10 03:00:00 PM,24.919,,,,,
197,06/29/10 04:00:00 PM,25.016,,,,,
198,06/29/10 05:00:00 PM,24.992,,,,,
199,06/29/10 06:00:00 PM,24.919,,,,,
200,06/29/10 07:00:00 PM,25.016,,,,,
201,06/29/10 08:00:00 PM,24.919,,,,,
202,06/29/10 09:00:00 PM,24.895,,,,,
203,06/29/10 10:00:00 PM,24.895,,,,,
204,06/29/10 11:00:00 PM,24.944,,,,,
205,06/30/10 12:00:00 AM,24.992,,,,,
206,06/30/10 01:00:00 AM,24.992,,,,,
207,06/30/10 02:00:00 AM,24.968,,,,,
208,06/30/10 03:00:00 AM,24.944,,,,,
209,06/30/10 04:00:00 AM,24.968,,,,,
210,06/30/10 05:00:00 AM,24.944,,,,,
211,06/30/10 06:00:00 AM,24.968,,,,,
212,06/30/10 07:00:00 AM,24.871,,,,,
213,06/30/10 08:00:00 AM,25.016,,,,,
214,06/30/10 09:00:00 AM,24.992,,,,,
215,06/30/10 10:00:00 AM,24.968,,,,,
216,06/30/10 11:00:00 AM,24.919,,,,,
217,06/30/10 12:00:00 PM,25.016,,,,,
218,06/30/10 01:00:00 PM,24.919,,,,,
219,06/30/10 02:00:00 PM,25.040,,,,,
220,06/30/10 03:00:00 PM,24.944,,,,,
221,06/30/10 04:00:00 PM,25.016,,,,,
222,06/30/10 05:00:00 PM,24.992,,,,,
223,06/30/10 06:00:00 PM,25.016,,,,,
224,06/30/10 07:00:00 PM,24.919,,,,,
225,06/30/10 08:00:00 PM,24.895,,,,,
226,06/30/10 09:00:00 PM,24.895,,,,,
227,06/30/10 10:00:00 PM,24.919,,,,,
228,06/30/10 11:00:00 PM,24.944,,,,,
229,07/01/10 12:00:00 AM,24.968,,,,,
230,07/01/10 01:00:00 AM,24.895,,,,,
231,07/01/10 02:00:00 AM,24.968,,,,,
232,07/01/10 03:00:00 AM,24.895,,,,,
233,07/01/10 04:00:00 AM,24.919,,,,,
234,07/01/10 05:00:00 AM,24.919,,,,,
235,07/01/10 06:00:00 AM,24.919,,,,,
236,07/01/10 07:00:00 AM,24.919,,,,,
237,07/01/10 08:00:00 AM,24.968,,,,,
238,07/01/10 09:00:00 AM,24.919,,,,,
239,07/01/10 10:00:00 AM,24.968,,,,,
240,07/01/10 11:00:00 AM,24.992,,,,,
241,07/01/10 12:00:00 PM,24.992,,,,,
242,07/01/10 01:00:00 PM,25.016,,,,,
243,07/01/10 02:00:00 PM,24.992,,,,,
244,07/01/10 03:00:00 PM,24.992,,,,,
245,07/01/10 04:00:00 PM,24.944,,,,,
246,07/01/10 05:00:00 PM,24.968,,,,,
247,07/01/10 06:00:00 PM,25.040,,,,,
248,07/01/10 07:00:00 PM,24.992,,,,,
249,07/01/10 08:00:00 PM,24.992,,,,,
250,07/01/10 09:00:00 PM,24.919,,,,,
251,07/01/10 10:00:00 PM,24.992,,,,,
252,07/01/10 11:00:00 PM,24.919,,,,,
253,07/02/10 12:00:00 AM,24.919,,,,,
254,07/02/10 01:00:00 AM,24.919,,,,,
255,07/02/10 02:00:00 AM,24.919,,,,,
256,07/02/10 03:00:00 AM,24.944,,,,,
257,07/02/10 04:00:00 AM,24.944,,,,,
258,07/02/10 05:00:00 AM,24.919,,,,,
259,07/02/10 06:00:00 AM,24.944,,,,,
260,07/02/10 07:00:00 AM,24.919,,,,,
261,07/02/10 08:00:00 AM,24.992,,,,,
262,07/02/10 09:00:00 AM,24.895,,,,,
263,07/02/10 10:00:00 AM,25.016,,,,,
264,07/02/10 11:00:00 AM,24.992,,,,,
265,07/02/10 12:00:00 PM,24.944,,,,,
266,07/02/10 01:00:00 PM,24.968,,,,,
267,07/02/10 02:00:00 PM,25.040,,,,,
268,07/02/10 03:00:00 PM,24.992,,,,,
269,07/02/10 04:00:00 PM,24.919,,,,,
270,07/02/10 05:00:00 PM,25.016,,,,,
271,07/02/10 06:00:00 PM,24.919,,,,,
272,07/02/10 07:00:00 PM,25.040,,,,,
273,07/02/10 08:00:00 PM,24.944,,,,,
274,07/02/10 09:00:00 PM,24.968,,,,,
275,07/02/10 10:00:00 PM,24.944,,,,,
276,07/02/10 11:00:00 PM,24.968,,,,,
277,07/03/10 12:00:00 AM,24.919,,,,,
278,07/03/10 01:00:00 AM,24.944,,,,,
279,07/03/10 02:00:00 AM,24.919,,,,,
280,07/03/10 03:00:00 AM,24.944,,,,,
281,07/03/10 04:00:00 AM,24.895,,,,,
282,07/03/10 05:00:00 AM,24.919,,,,,
283,07/03/10 06:00:00 AM,24.968,,,,,
284,07/03/10 07:00:00 AM,24.968,,,,,
285,07/03/10 08:00:00 AM,24.944,,,,,
286,07/03/10 09:00:00 AM,25.040,,,,,
287,07/03/10 10:00:00 AM,24.968,,,,,
288,07/03/10 11:00:00 AM,24.992,,,,,
289,07/03/10 12:00:00 PM,25.016,,,,,
290,07/03/10 01:00:00 PM,24.992,,,,,
291,07/03/10 02:00:00 PM,24.968,,,,,
292,07/03/10 03:00:00 PM,24.992,,,,,
293,07/03/10 04:00:00 PM,25.040,,,,,
294,07/03/10 05:00:00 PM,24.992,,,,,
295,07/03/10 06:00:00 PM,24.968,,,,,
296,07/03/10 07:00:00 PM,24.919,,,,,
297,07/03/10 08:00:00 PM,24.895,,,,,
298,07/03/10 09:00:00 PM,24.968,,,,,
299,07/03/10 10:00:00 PM,24.944,,,,,
300,07/03/10 10:20:48 PM,,,Logged,Logged,,
301,07/03/10 10:20:55 PM,,,,,Logged,Logged
