"Plot Title: 1003846 "
"#","Time, GMT+08:00","Temp, ¡C()","Coupler Attached()","Host Connected()","Coupler Detached()","Stopped()","End Of File()"
74,06/24/10 06:00:00 PM,29.152,,,,,
75,06/24/10 06:14:21 PM,,Logged,Logged,,,
76,06/24/10 06:15:27 PM,,,,Logged,,
77,06/24/10 07:00:00 PM,29.152,,,,,
78,06/24/10 08:00:00 PM,29.053,,,,,
79,06/24/10 09:00:00 PM,29.053,,,,,
80,06/24/10 10:00:00 PM,29.053,,,,,
81,06/24/10 11:00:00 PM,29.053,,,,,
82,06/25/10 12:00:00 AM,29.053,,,,,
83,06/25/10 01:00:00 AM,29.053,,,,,
84,06/25/10 02:00:00 AM,28.953,,,,,
85,06/25/10 03:00:00 AM,28.953,,,,,
86,06/25/10 04:00:00 AM,29.053,,,,,
87,06/25/10 05:00:00 AM,28.953,,,,,
88,06/25/10 06:00:00 AM,29.053,,,,,
89,06/25/10 07:00:00 AM,29.053,,,,,
90,06/25/10 08:00:00 AM,29.152,,,,,
91,06/25/10 09:00:00 AM,29.152,,,,,
92,06/25/10 10:00:00 AM,29.152,,,,,
93,06/25/10 11:00:00 AM,29.152,,,,,
94,06/25/10 12:00:00 PM,29.152,,,,,
95,06/25/10 01:00:00 PM,29.152,,,,,
96,06/25/10 02:00:00 PM,29.152,,,,,
97,06/25/10 03:00:00 PM,29.053,,,,,
98,06/25/10 04:00:00 PM,29.152,,,,,
99,06/25/10 05:00:00 PM,29.152,,,,,
100,06/25/10 06:00:00 PM,29.152,,,,,
101,06/25/10 07:00:00 PM,29.152,,,,,
102,06/25/10 08:00:00 PM,29.053,,,,,
103,06/25/10 09:00:00 PM,29.053,,,,,
104,06/25/10 10:00:00 PM,29.053,,,,,
105,06/25/10 11:00:00 PM,29.053,,,,,
106,06/26/10 12:00:00 AM,29.053,,,,,
107,06/26/10 01:00:00 AM,28.953,,,,,
108,06/26/10 02:00:00 AM,28.953,,,,,
109,06/26/10 03:00:00 AM,29.053,,,,,
110,06/26/10 04:00:00 AM,28.953,,,,,
111,06/26/10 05:00:00 AM,28.953,,,,,
112,06/26/10 06:00:00 AM,29.053,,,,,
113,06/26/10 07:00:00 AM,28.953,,,,,
114,06/26/10 08:00:00 AM,29.152,,,,,
115,06/26/10 09:00:00 AM,29.152,,,,,
116,06/26/10 10:00:00 AM,29.152,,,,,
117,06/26/10 11:00:00 AM,29.152,,,,,
118,06/26/10 12:00:00 PM,29.152,,,,,
119,06/26/10 01:00:00 PM,29.152,,,,,
120,06/26/10 02:00:00 PM,29.152,,,,,
121,06/26/10 03:00:00 PM,29.152,,,,,
122,06/26/10 04:00:00 PM,29.152,,,,,
123,06/26/10 05:00:00 PM,29.252,,,,,
124,06/26/10 06:00:00 PM,29.152,,,,,
125,06/26/10 07:00:00 PM,29.152,,,,,
126,06/26/10 08:00:00 PM,29.053,,,,,
127,06/26/10 09:00:00 PM,29.053,,,,,
128,06/26/10 10:00:00 PM,29.053,,,,,
129,06/26/10 11:00:00 PM,29.053,,,,,
130,06/27/10 12:00:00 AM,28.953,,,,,
131,06/27/10 01:00:00 AM,28.953,,,,,
132,06/27/10 02:00:00 AM,28.953,,,,,
133,06/27/10 03:00:00 AM,29.053,,,,,
134,06/27/10 04:00:00 AM,28.953,,,,,
135,06/27/10 05:00:00 AM,28.953,,,,,
136,06/27/10 06:00:00 AM,28.953,,,,,
137,06/27/10 07:00:00 AM,28.953,,,,,
138,06/27/10 08:00:00 AM,29.152,,,,,
139,06/27/10 09:00:00 AM,29.152,,,,,
140,06/27/10 10:00:00 AM,29.152,,,,,
141,06/27/10 11:00:00 AM,29.152,,,,,
142,06/27/10 12:00:00 PM,29.152,,,,,
143,06/27/10 01:00:00 PM,29.152,,,,,
144,06/27/10 02:00:00 PM,29.152,,,,,
145,06/27/10 03:00:00 PM,29.152,,,,,
146,06/27/10 04:00:00 PM,29.152,,,,,
147,06/27/10 05:00:00 PM,29.152,,,,,
148,06/27/10 05:57:04 PM,,,Logged,,,
149,06/27/10 05:57:05 PM,,Logged,,,,
150,06/27/10 05:57:39 PM,,,,Logged,,
151,06/27/10 06:00:00 PM,25.513,,,,,
152,06/27/10 07:00:00 PM,29.152,,,,,
153,06/27/10 08:00:00 PM,29.152,,,,,
154,06/27/10 09:00:00 PM,29.053,,,,,
155,06/27/10 10:00:00 PM,28.953,,,,,
156,06/27/10 11:00:00 PM,29.053,,,,,
157,06/28/10 12:00:00 AM,28.953,,,,,
158,06/28/10 01:00:00 AM,29.053,,,,,
159,06/28/10 02:00:00 AM,29.053,,,,,
160,06/28/10 03:00:00 AM,28.953,,,,,
161,06/28/10 04:00:00 AM,28.953,,,,,
162,06/28/10 05:00:00 AM,29.053,,,,,
163,06/28/10 06:00:00 AM,28.953,,,,,
164,06/28/10 07:00:00 AM,28.953,,,,,
165,06/28/10 08:00:00 AM,29.152,,,,,
166,06/28/10 09:00:00 AM,29.152,,,,,
167,06/28/10 10:00:00 AM,29.152,,,,,
168,06/28/10 11:00:00 AM,29.152,,,,,
169,06/28/10 12:00:00 PM,29.152,,,,,
170,06/28/10 01:00:00 PM,29.152,,,,,
171,06/28/10 02:00:00 PM,29.152,,,,,
172,06/28/10 03:00:00 PM,29.152,,,,,
173,06/28/10 04:00:00 PM,29.152,,,,,
174,06/28/10 05:00:00 PM,29.152,,,,,
175,06/28/10 06:00:00 PM,29.152,,,,,
176,06/28/10 07:00:00 PM,29.152,,,,,
177,06/28/10 08:00:00 PM,29.053,,,,,
178,06/28/10 09:00:00 PM,29.053,,,,,
179,06/28/10 10:00:00 PM,28.953,,,,,
180,06/28/10 11:00:00 PM,28.953,,,,,
181,06/29/10 12:00:00 AM,29.053,,,,,
182,06/29/10 01:00:00 AM,29.053,,,,,
183,06/29/10 02:00:00 AM,28.953,,,,,
184,06/29/10 03:00:00 AM,28.953,,,,,
185,06/29/10 04:00:00 AM,28.953,,,,,
186,06/29/10 05:00:00 AM,28.953,,,,,
187,06/29/10 06:00:00 AM,28.953,,,,,
188,06/29/10 07:00:00 AM,28.953,,,,,
189,06/29/10 08:00:00 AM,29.152,,,,,
190,06/29/10 09:00:00 AM,29.152,,,,,
191,06/29/10 10:00:00 AM,29.152,,,,,
192,06/29/10 11:00:00 AM,29.152,,,,,
193,06/29/10 12:00:00 PM,29.053,,,,,
194,06/29/10 01:00:00 PM,29.152,,,,,
195,06/29/10 02:00:00 PM,29.152,,,,,
196,06/29/10 03:00:00 PM,29.152,,,,,
197,06/29/10 04:00:00 PM,29.152,,,,,
198,06/29/10 05:00:00 PM,29.152,,,,,
199,06/29/10 06:00:00 PM,29.152,,,,,
200,06/29/10 07:00:00 PM,29.152,,,,,
201,06/29/10 08:00:00 PM,29.053,,,,,
202,06/29/10 09:00:00 PM,28.953,,,,,
203,06/29/10 10:00:00 PM,28.853,,,,,
204,06/29/10 11:00:00 PM,28.953,,,,,
205,06/30/10 12:00:00 AM,28.953,,,,,
206,06/30/10 01:00:00 AM,29.053,,,,,
207,06/30/10 02:00:00 AM,28.953,,,,,
208,06/30/10 03:00:00 AM,29.053,,,,,
209,06/30/10 04:00:00 AM,29.053,,,,,
210,06/30/10 05:00:00 AM,28.953,,,,,
211,06/30/10 06:00:00 AM,28.953,,,,,
212,06/30/10 07:00:00 AM,28.953,,,,,
213,06/30/10 08:00:00 AM,29.152,,,,,
214,06/30/10 09:00:00 AM,29.152,,,,,
215,06/30/10 10:00:00 AM,29.152,,,,,
216,06/30/10 11:00:00 AM,29.152,,,,,
217,06/30/10 12:00:00 PM,29.152,,,,,
218,06/30/10 01:00:00 PM,29.152,,,,,
219,06/30/10 02:00:00 PM,29.152,,,,,
220,06/30/10 03:00:00 PM,29.152,,,,,
221,06/30/10 04:00:00 PM,29.152,,,,,
222,06/30/10 05:00:00 PM,29.152,,,,,
223,06/30/10 06:00:00 PM,29.152,,,,,
224,06/30/10 07:00:00 PM,29.152,,,,,
225,06/30/10 08:00:00 PM,29.053,,,,,
226,06/30/10 09:00:00 PM,29.053,,,,,
227,06/30/10 10:00:00 PM,29.053,,,,,
228,06/30/10 11:00:00 PM,28.953,,,,,
229,07/01/10 12:00:00 AM,28.953,,,,,
230,07/01/10 01:00:00 AM,28.953,,,,,
231,07/01/10 02:00:00 AM,29.053,,,,,
232,07/01/10 03:00:00 AM,29.053,,,,,
233,07/01/10 04:00:00 AM,29.053,,,,,
234,07/01/10 05:00:00 AM,28.953,,,,,
235,07/01/10 06:00:00 AM,29.053,,,,,
236,07/01/10 07:00:00 AM,28.953,,,,,
237,07/01/10 08:00:00 AM,29.152,,,,,
238,07/01/10 09:00:00 AM,29.152,,,,,
239,07/01/10 10:00:00 AM,29.152,,,,,
240,07/01/10 11:00:00 AM,29.152,,,,,
241,07/01/10 12:00:00 PM,29.252,,,,,
242,07/01/10 01:00:00 PM,29.152,,,,,
243,07/01/10 02:00:00 PM,29.152,,,,,
244,07/01/10 03:00:00 PM,29.152,,,,,
245,07/01/10 04:00:00 PM,29.152,,,,,
246,07/01/10 05:00:00 PM,29.152,,,,,
247,07/01/10 06:00:00 PM,29.152,,,,,
248,07/01/10 07:00:00 PM,29.152,,,,,
249,07/01/10 08:00:00 PM,29.053,,,,,
250,07/01/10 09:00:00 PM,29.053,,,,,
251,07/01/10 10:00:00 PM,29.053,,,,,
252,07/01/10 11:00:00 PM,29.053,,,,,
253,07/02/10 12:00:00 AM,29.053,,,,,
254,07/02/10 01:00:00 AM,28.953,,,,,
255,07/02/10 02:00:00 AM,28.953,,,,,
256,07/02/10 03:00:00 AM,29.053,,,,,
257,07/02/10 04:00:00 AM,28.953,,,,,
258,07/02/10 05:00:00 AM,28.953,,,,,
259,07/02/10 06:00:00 AM,28.953,,,,,
260,07/02/10 07:00:00 AM,28.953,,,,,
261,07/02/10 08:00:00 AM,29.152,,,,,
262,07/02/10 09:00:00 AM,29.152,,,,,
263,07/02/10 10:00:00 AM,29.152,,,,,
264,07/02/10 11:00:00 AM,29.152,,,,,
265,07/02/10 12:00:00 PM,29.152,,,,,
266,07/02/10 01:00:00 PM,29.352,,,,,
267,07/02/10 02:00:00 PM,29.252,,,,,
268,07/02/10 03:00:00 PM,29.152,,,,,
269,07/02/10 04:00:00 PM,29.152,,,,,
270,07/02/10 05:00:00 PM,29.252,,,,,
271,07/02/10 06:00:00 PM,29.152,,,,,
272,07/02/10 07:00:00 PM,29.152,,,,,
273,07/02/10 08:00:00 PM,29.053,,,,,
274,07/02/10 09:00:00 PM,29.053,,,,,
275,07/02/10 10:00:00 PM,29.053,,,,,
276,07/02/10 11:00:00 PM,29.152,,,,,
277,07/03/10 12:00:00 AM,29.053,,,,,
278,07/03/10 01:00:00 AM,29.053,,,,,
279,07/03/10 02:00:00 AM,29.053,,,,,
280,07/03/10 03:00:00 AM,28.953,,,,,
281,07/03/10 04:00:00 AM,28.953,,,,,
282,07/03/10 05:00:00 AM,28.953,,,,,
283,07/03/10 06:00:00 AM,28.953,,,,,
284,07/03/10 07:00:00 AM,28.953,,,,,
285,07/03/10 08:00:00 AM,29.152,,,,,
286,07/03/10 09:00:00 AM,29.252,,,,,
287,07/03/10 10:00:00 AM,29.152,,,,,
288,07/03/10 11:00:00 AM,29.152,,,,,
289,07/03/10 12:00:00 PM,29.152,,,,,
290,07/03/10 01:00:00 PM,29.152,,,,,
291,07/03/10 02:00:00 PM,29.152,,,,,
292,07/03/10 03:00:00 PM,29.152,,,,,
293,07/03/10 04:00:00 PM,29.152,,,,,
294,07/03/10 05:00:00 PM,29.152,,,,,
295,07/03/10 06:00:00 PM,29.152,,,,,
296,07/03/10 07:00:00 PM,29.152,,,,,
297,07/03/10 08:00:00 PM,29.053,,,,,
298,07/03/10 09:00:00 PM,29.053,,,,,
299,07/03/10 10:00:00 PM,22.717,,,,,
300,07/03/10 10:10:11 PM,,Logged,Logged,,,
301,07/03/10 10:10:18 PM,,,,,Logged,Logged
