"Plot Title: 941246 "
"#","Time, GMT+08:00","Temp, ¡C()","Coupler Attached()","Host Connected()","Coupler Detached()","Stopped()","End Of File()"
102,06/25/10 05:00:00 PM,28.655,,,,,
103,06/25/10 06:00:00 PM,29.652,,,,,
104,06/25/10 07:00:00 PM,29.752,,,,,
105,06/25/10 08:00:00 PM,28.853,,,,,
106,06/25/10 09:00:00 PM,29.152,,,,,
107,06/25/10 10:00:00 PM,29.252,,,,,
108,06/25/10 11:00:00 PM,29.252,,,,,
109,06/26/10 12:00:00 AM,29.252,,,,,
110,06/26/10 01:00:00 AM,29.152,,,,,
111,06/26/10 02:00:00 AM,29.152,,,,,
112,06/26/10 03:00:00 AM,29.053,,,,,
113,06/26/10 04:00:00 AM,29.053,,,,,
114,06/26/10 05:00:00 AM,28.953,,,,,
115,06/26/10 06:00:00 AM,28.853,,,,,
116,06/26/10 07:00:00 AM,28.754,,,,,
117,06/26/10 08:00:00 AM,29.252,,,,,
118,06/26/10 09:00:00 AM,30.154,,,,,
119,06/26/10 10:00:00 AM,29.252,,,,,
120,06/26/10 11:00:00 AM,28.754,,,,,
121,06/26/10 12:00:00 PM,29.853,,,,,
122,06/26/10 01:00:00 PM,29.752,,,,,
123,06/26/10 02:00:00 PM,29.252,,,,,
124,06/26/10 03:00:00 PM,28.754,,,,,
125,06/26/10 04:00:00 PM,29.452,,,,,
126,06/26/10 05:00:00 PM,29.853,,,,,
127,06/26/10 06:00:00 PM,29.452,,,,,
128,06/26/10 07:00:00 PM,29.053,,,,,
129,06/26/10 08:00:00 PM,29.652,,,,,
130,06/26/10 09:00:00 PM,29.652,,,,,
131,06/26/10 10:00:00 PM,29.552,,,,,
132,06/26/10 11:00:00 PM,29.452,,,,,
133,06/27/10 12:00:00 AM,29.352,,,,,
134,06/27/10 01:00:00 AM,29.152,,,,,
135,06/27/10 02:00:00 AM,28.953,,,,,
136,06/27/10 03:00:00 AM,28.754,,,,,
137,06/27/10 04:00:00 AM,28.655,,,,,
138,06/27/10 05:00:00 AM,28.655,,,,,
139,06/27/10 06:00:00 AM,28.655,,,,,
140,06/27/10 07:00:00 AM,28.655,,,,,
141,06/27/10 08:00:00 AM,28.953,,,,,
142,06/27/10 09:00:00 AM,29.953,,,,,
143,06/27/10 10:00:00 AM,28.754,,,,,
144,06/27/10 11:00:00 AM,30.054,,,,,
145,06/27/10 12:00:00 PM,29.552,,,,,
146,06/27/10 01:00:00 PM,28.853,,,,,
147,06/27/10 02:00:00 PM,29.752,,,,,
148,06/27/10 03:00:00 PM,29.652,,,,,
149,06/27/10 04:00:00 PM,29.053,,,,,
150,06/27/10 05:00:00 PM,29.252,,,,,
151,06/27/10 06:00:00 PM,24.931,,,,,
152,06/27/10 06:03:37 PM,,Logged,Logged,,,
153,06/27/10 06:04:16 PM,,,,Logged,,
154,06/27/10 07:00:00 PM,29.452,,,,,
155,06/27/10 08:00:00 PM,29.752,,,,,
156,06/27/10 09:00:00 PM,29.652,,,,,
157,06/27/10 10:00:00 PM,29.552,,,,,
158,06/27/10 11:00:00 PM,29.352,,,,,
159,06/28/10 12:00:00 AM,29.053,,,,,
160,06/28/10 01:00:00 AM,28.754,,,,,
161,06/28/10 02:00:00 AM,28.754,,,,,
162,06/28/10 03:00:00 AM,28.655,,,,,
163,06/28/10 04:00:00 AM,28.655,,,,,
164,06/28/10 05:00:00 AM,28.655,,,,,
165,06/28/10 06:00:00 AM,28.555,,,,,
166,06/28/10 07:00:00 AM,28.655,,,,,
167,06/28/10 08:00:00 AM,29.053,,,,,
168,06/28/10 09:00:00 AM,29.953,,,,,
169,06/28/10 10:00:00 AM,28.754,,,,,
170,06/28/10 11:00:00 AM,30.054,,,,,
171,06/28/10 12:00:00 PM,29.552,,,,,
172,06/28/10 01:00:00 PM,28.953,,,,,
173,06/28/10 02:00:00 PM,29.652,,,,,
174,06/28/10 03:00:00 PM,29.752,,,,,
175,06/28/10 04:00:00 PM,29.252,,,,,
176,06/28/10 05:00:00 PM,29.053,,,,,
177,06/28/10 06:00:00 PM,29.953,,,,,
178,06/28/10 07:00:00 PM,29.452,,,,,
179,06/28/10 08:00:00 PM,28.555,,,,,
180,06/28/10 09:00:00 PM,29.053,,,,,
181,06/28/10 10:00:00 PM,29.053,,,,,
182,06/28/10 11:00:00 PM,28.953,,,,,
183,06/29/10 12:00:00 AM,28.853,,,,,
184,06/29/10 01:00:00 AM,28.754,,,,,
185,06/29/10 02:00:00 AM,28.655,,,,,
186,06/29/10 03:00:00 AM,28.655,,,,,
187,06/29/10 04:00:00 AM,28.655,,,,,
188,06/29/10 05:00:00 AM,28.754,,,,,
189,06/29/10 06:00:00 AM,28.655,,,,,
190,06/29/10 07:00:00 AM,28.555,,,,,
191,06/29/10 08:00:00 AM,29.252,,,,,
192,06/29/10 09:00:00 AM,29.352,,,,,
193,06/29/10 10:00:00 AM,28.754,,,,,
194,06/29/10 11:00:00 AM,28.060,,,,,
195,06/29/10 12:00:00 PM,28.456,,,,,
196,06/29/10 01:00:00 PM,28.060,,,,,
197,06/29/10 02:00:00 PM,28.159,,,,,
198,06/29/10 03:00:00 PM,28.159,,,,,
199,06/29/10 04:00:00 PM,28.258,,,,,
200,06/29/10 05:00:00 PM,28.357,,,,,
201,06/29/10 06:00:00 PM,28.456,,,,,
202,06/29/10 07:00:00 PM,28.456,,,,,
203,06/29/10 08:00:00 PM,28.060,,,,,
204,06/29/10 09:00:00 PM,28.853,,,,,
205,06/29/10 10:00:00 PM,28.853,,,,,
206,06/29/10 11:00:00 PM,28.754,,,,,
207,06/30/10 12:00:00 AM,28.655,,,,,
208,06/30/10 01:00:00 AM,28.655,,,,,
209,06/30/10 02:00:00 AM,28.655,,,,,
210,06/30/10 03:00:00 AM,28.555,,,,,
211,06/30/10 04:00:00 AM,28.754,,,,,
212,06/30/10 05:00:00 AM,28.655,,,,,
213,06/30/10 06:00:00 AM,28.754,,,,,
214,06/30/10 07:00:00 AM,28.655,,,,,
215,06/30/10 08:00:00 AM,29.053,,,,,
216,06/30/10 09:00:00 AM,28.357,,,,,
217,06/30/10 10:00:00 AM,29.053,,,,,
218,06/30/10 11:00:00 AM,29.053,,,,,
219,06/30/10 12:00:00 PM,28.060,,,,,
220,06/30/10 01:00:00 PM,28.357,,,,,
221,06/30/10 02:00:00 PM,28.853,,,,,
222,06/30/10 03:00:00 PM,29.152,,,,,
223,06/30/10 04:00:00 PM,28.060,,,,,
224,06/30/10 05:00:00 PM,28.456,,,,,
225,06/30/10 06:00:00 PM,29.252,,,,,
226,06/30/10 07:00:00 PM,28.258,,,,,
227,06/30/10 08:00:00 PM,29.352,,,,,
228,06/30/10 09:00:00 PM,29.552,,,,,
229,06/30/10 10:00:00 PM,29.452,,,,,
230,06/30/10 11:00:00 PM,28.853,,,,,
231,07/01/10 12:00:00 AM,28.853,,,,,
232,07/01/10 01:00:00 AM,28.853,,,,,
233,07/01/10 02:00:00 AM,28.754,,,,,
234,07/01/10 03:00:00 AM,28.754,,,,,
235,07/01/10 04:00:00 AM,28.754,,,,,
236,07/01/10 05:00:00 AM,28.754,,,,,
237,07/01/10 06:00:00 AM,28.655,,,,,
238,07/01/10 07:00:00 AM,28.555,,,,,
239,07/01/10 08:00:00 AM,29.053,,,,,
240,07/01/10 09:00:00 AM,28.555,,,,,
241,07/01/10 10:00:00 AM,29.252,,,,,
242,07/01/10 11:00:00 AM,28.953,,,,,
243,07/01/10 12:00:00 PM,28.357,,,,,
244,07/01/10 01:00:00 PM,28.555,,,,,
245,07/01/10 02:00:00 PM,29.452,,,,,
246,07/01/10 03:00:00 PM,29.252,,,,,
247,07/01/10 04:00:00 PM,28.456,,,,,
248,07/01/10 05:00:00 PM,28.357,,,,,
249,07/01/10 06:00:00 PM,28.754,,,,,
250,07/01/10 07:00:00 PM,29.352,,,,,
251,07/01/10 08:00:00 PM,29.053,,,,,
252,07/01/10 09:00:00 PM,29.452,,,,,
253,07/01/10 10:00:00 PM,29.552,,,,,
254,07/01/10 11:00:00 PM,29.552,,,,,
255,07/02/10 12:00:00 AM,29.452,,,,,
256,07/02/10 01:00:00 AM,29.452,,,,,
257,07/02/10 02:00:00 AM,29.352,,,,,
258,07/02/10 03:00:00 AM,29.352,,,,,
259,07/02/10 04:00:00 AM,29.352,,,,,
260,07/02/10 05:00:00 AM,29.352,,,,,
261,07/02/10 06:00:00 AM,29.352,,,,,
262,07/02/10 07:00:00 AM,29.352,,,,,
263,07/02/10 08:00:00 AM,29.752,,,,,
264,07/02/10 09:00:00 AM,28.357,,,,,
265,07/02/10 10:00:00 AM,28.258,,,,,
266,07/02/10 11:00:00 AM,28.258,,,,,
267,07/02/10 12:00:00 PM,28.357,,,,,
268,07/02/10 01:00:00 PM,28.456,,,,,
269,07/02/10 02:00:00 PM,28.555,,,,,
270,07/02/10 03:00:00 PM,28.655,,,,,
271,07/02/10 04:00:00 PM,28.655,,,,,
272,07/02/10 05:00:00 PM,28.655,,,,,
273,07/02/10 06:00:00 PM,28.555,,,,,
274,07/02/10 07:00:00 PM,28.555,,,,,
275,07/02/10 08:00:00 PM,28.258,,,,,
276,07/02/10 09:00:00 PM,29.152,,,,,
277,07/02/10 10:00:00 PM,29.352,,,,,
278,07/02/10 11:00:00 PM,29.452,,,,,
279,07/03/10 12:00:00 AM,29.452,,,,,
280,07/03/10 01:00:00 AM,29.452,,,,,
281,07/03/10 02:00:00 AM,29.452,,,,,
282,07/03/10 03:00:00 AM,29.452,,,,,
283,07/03/10 04:00:00 AM,29.452,,,,,
284,07/03/10 05:00:00 AM,29.352,,,,,
285,07/03/10 06:00:00 AM,29.352,,,,,
286,07/03/10 07:00:00 AM,29.352,,,,,
287,07/03/10 08:00:00 AM,29.853,,,,,
288,07/03/10 09:00:00 AM,28.357,,,,,
289,07/03/10 10:00:00 AM,28.456,,,,,
290,07/03/10 11:00:00 AM,28.555,,,,,
291,07/03/10 12:00:00 PM,28.655,,,,,
292,07/03/10 01:00:00 PM,28.655,,,,,
293,07/03/10 02:00:00 PM,28.655,,,,,
294,07/03/10 03:00:00 PM,28.555,,,,,
295,07/03/10 04:00:00 PM,28.555,,,,,
296,07/03/10 05:00:00 PM,28.655,,,,,
297,07/03/10 06:00:00 PM,28.655,,,,,
298,07/03/10 07:00:00 PM,28.655,,,,,
299,07/03/10 08:00:00 PM,28.357,,,,,
300,07/03/10 09:00:00 PM,29.152,,,,,
301,07/03/10 10:00:00 PM,29.552,,,,,
302,07/03/10 10:15:41 PM,,Logged,Logged,,,
303,07/03/10 10:15:52 PM,,,,,Logged,Logged
