"Plot Title: 1003848 "
"#","Time, GMT+08:00","Temp, ¡C()","Coupler Attached()","Host Connected()","Coupler Detached()","Stopped()","End Of File()"
157,06/28/10 01:00:00 AM,28.953,,,,,
158,06/28/10 02:00:00 AM,28.953,,,,,
159,06/28/10 03:00:00 AM,28.853,,,,,
160,06/28/10 04:00:00 AM,28.853,,,,,
161,06/28/10 05:00:00 AM,28.853,,,,,
162,06/28/10 06:00:00 AM,28.953,,,,,
163,06/28/10 07:00:00 AM,28.953,,,,,
164,06/28/10 08:00:00 AM,29.152,,,,,
165,06/28/10 09:00:00 AM,29.053,,,,,
166,06/28/10 10:00:00 AM,29.053,,,,,
167,06/28/10 11:00:00 AM,29.053,,,,,
168,06/28/10 12:00:00 PM,29.053,,,,,
169,06/28/10 01:00:00 PM,29.053,,,,,
170,06/28/10 02:00:00 PM,29.152,,,,,
171,06/28/10 03:00:00 PM,29.053,,,,,
172,06/28/10 04:00:00 PM,29.053,,,,,
173,06/28/10 05:00:00 PM,29.053,,,,,
174,06/28/10 06:00:00 PM,29.053,,,,,
175,06/28/10 07:00:00 PM,29.053,,,,,
176,06/28/10 08:00:00 PM,28.953,,,,,
177,06/28/10 09:00:00 PM,28.953,,,,,
178,06/28/10 10:00:00 PM,28.853,,,,,
179,06/28/10 11:00:00 PM,28.853,,,,,
180,06/29/10 12:00:00 AM,28.953,,,,,
181,06/29/10 01:00:00 AM,28.853,,,,,
182,06/29/10 02:00:00 AM,28.853,,,,,
183,06/29/10 03:00:00 AM,28.953,,,,,
184,06/29/10 04:00:00 AM,28.953,,,,,
185,06/29/10 05:00:00 AM,28.953,,,,,
186,06/29/10 06:00:00 AM,28.853,,,,,
187,06/29/10 07:00:00 AM,28.953,,,,,
188,06/29/10 08:00:00 AM,29.053,,,,,
189,06/29/10 09:00:00 AM,29.053,,,,,
190,06/29/10 10:00:00 AM,29.053,,,,,
191,06/29/10 11:00:00 AM,29.053,,,,,
192,06/29/10 12:00:00 PM,29.053,,,,,
193,06/29/10 01:00:00 PM,29.053,,,,,
194,06/29/10 02:00:00 PM,29.053,,,,,
195,06/29/10 03:00:00 PM,29.053,,,,,
196,06/29/10 04:00:00 PM,29.053,,,,,
197,06/29/10 05:00:00 PM,29.053,,,,,
198,06/29/10 06:00:00 PM,29.053,,,,,
199,06/29/10 07:00:00 PM,29.053,,,,,
200,06/29/10 08:00:00 PM,28.953,,,,,
201,06/29/10 09:00:00 PM,28.853,,,,,
202,06/29/10 10:00:00 PM,28.853,,,,,
203,06/29/10 11:00:00 PM,28.853,,,,,
204,06/30/10 12:00:00 AM,28.853,,,,,
205,06/30/10 01:00:00 AM,28.853,,,,,
206,06/30/10 02:00:00 AM,28.953,,,,,
207,06/30/10 03:00:00 AM,28.853,,,,,
208,06/30/10 04:00:00 AM,28.953,,,,,
209,06/30/10 05:00:00 AM,28.853,,,,,
210,06/30/10 06:00:00 AM,28.953,,,,,
211,06/30/10 07:00:00 AM,28.853,,,,,
212,06/30/10 08:00:00 AM,29.053,,,,,
213,06/30/10 09:00:00 AM,29.053,,,,,
214,06/30/10 10:00:00 AM,29.053,,,,,
215,06/30/10 11:00:00 AM,29.053,,,,,
216,06/30/10 12:00:00 PM,29.053,,,,,
217,06/30/10 01:00:00 PM,29.053,,,,,
218,06/30/10 02:00:00 PM,29.053,,,,,
219,06/30/10 03:00:00 PM,29.053,,,,,
220,06/30/10 04:00:00 PM,29.053,,,,,
221,06/30/10 05:00:00 PM,29.053,,,,,
222,06/30/10 06:00:00 PM,29.053,,,,,
223,06/30/10 07:00:00 PM,29.053,,,,,
224,06/30/10 08:00:00 PM,28.953,,,,,
225,06/30/10 09:00:00 PM,28.953,,,,,
226,06/30/10 10:00:00 PM,29.053,,,,,
227,06/30/10 11:00:00 PM,28.953,,,,,
228,07/01/10 12:00:00 AM,28.853,,,,,
229,07/01/10 01:00:00 AM,28.853,,,,,
230,07/01/10 02:00:00 AM,28.853,,,,,
231,07/01/10 03:00:00 AM,28.853,,,,,
232,07/01/10 04:00:00 AM,28.853,,,,,
233,07/01/10 05:00:00 AM,28.853,,,,,
234,07/01/10 06:00:00 AM,28.853,,,,,
235,07/01/10 07:00:00 AM,28.953,,,,,
236,07/01/10 08:00:00 AM,29.053,,,,,
237,07/01/10 09:00:00 AM,29.053,,,,,
238,07/01/10 10:00:00 AM,29.053,,,,,
239,07/01/10 11:00:00 AM,29.152,,,,,
240,07/01/10 12:00:00 PM,29.053,,,,,
241,07/01/10 01:00:00 PM,29.152,,,,,
242,07/01/10 02:00:00 PM,29.152,,,,,
243,07/01/10 03:00:00 PM,29.053,,,,,
244,07/01/10 04:00:00 PM,29.053,,,,,
245,07/01/10 05:00:00 PM,29.053,,,,,
246,07/01/10 06:00:00 PM,29.053,,,,,
247,07/01/10 07:00:00 PM,29.053,,,,,
248,07/01/10 08:00:00 PM,28.953,,,,,
249,07/01/10 09:00:00 PM,29.053,,,,,
250,07/01/10 10:00:00 PM,29.053,,,,,
251,07/01/10 11:00:00 PM,28.953,,,,,
252,07/02/10 12:00:00 AM,28.953,,,,,
253,07/02/10 01:00:00 AM,28.853,,,,,
254,07/02/10 02:00:00 AM,28.853,,,,,
255,07/02/10 03:00:00 AM,28.853,,,,,
256,07/02/10 04:00:00 AM,28.853,,,,,
257,07/02/10 05:00:00 AM,28.853,,,,,
258,07/02/10 06:00:00 AM,28.853,,,,,
259,07/02/10 07:00:00 AM,28.953,,,,,
260,07/02/10 08:00:00 AM,29.053,,,,,
261,07/02/10 09:00:00 AM,29.053,,,,,
262,07/02/10 10:00:00 AM,29.053,,,,,
263,07/02/10 11:00:00 AM,29.053,,,,,
264,07/02/10 12:00:00 PM,29.053,,,,,
265,07/02/10 01:00:00 PM,29.053,,,,,
266,07/02/10 02:00:00 PM,29.053,,,,,
267,07/02/10 03:00:00 PM,29.053,,,,,
268,07/02/10 04:00:00 PM,29.053,,,,,
269,07/02/10 05:00:00 PM,29.053,,,,,
270,07/02/10 06:00:00 PM,29.053,,,,,
271,07/02/10 07:00:00 PM,29.053,,,,,
272,07/02/10 08:00:00 PM,28.953,,,,,
273,07/02/10 09:00:00 PM,28.953,,,,,
274,07/02/10 10:00:00 PM,28.953,,,,,
275,07/02/10 11:00:00 PM,29.053,,,,,
276,07/03/10 12:00:00 AM,29.053,,,,,
277,07/03/10 01:00:00 AM,28.953,,,,,
278,07/03/10 02:00:00 AM,28.953,,,,,
279,07/03/10 03:00:00 AM,28.853,,,,,
280,07/03/10 04:00:00 AM,28.853,,,,,
281,07/03/10 05:00:00 AM,28.853,,,,,
282,07/03/10 06:00:00 AM,28.953,,,,,
283,07/03/10 07:00:00 AM,28.853,,,,,
284,07/03/10 08:00:00 AM,29.053,,,,,
285,07/03/10 09:00:00 AM,29.053,,,,,
286,07/03/10 10:00:00 AM,29.053,,,,,
287,07/03/10 11:00:00 AM,29.053,,,,,
288,07/03/10 12:00:00 PM,29.053,,,,,
289,07/03/10 01:00:00 PM,29.053,,,,,
290,07/03/10 02:00:00 PM,29.053,,,,,
291,07/03/10 03:00:00 PM,29.053,,,,,
292,07/03/10 04:00:00 PM,29.053,,,,,
293,07/03/10 05:00:00 PM,29.053,,,,,
294,07/03/10 06:00:00 PM,29.053,,,,,
295,07/03/10 07:00:00 PM,29.053,,,,,
296,07/03/10 08:00:00 PM,29.053,,,,,
297,07/03/10 09:00:00 PM,29.053,,,,,
298,07/03/10 10:00:00 PM,21.091,,,,,
299,07/03/10 10:11:23 PM,,Logged,Logged,,,
300,07/03/10 10:11:35 PM,,,,,Logged,Logged
