"Plot Title: 957336 "
"#","Time, GMT+08:00","Temp, ¡C()","Coupler Attached()","Host Connected()","Coupler Detached()","Stopped()","End Of File()"
46,06/23/10 02:00:00 PM,28.953,,,,,
47,06/23/10 03:00:00 PM,28.953,,,,,
48,06/23/10 04:00:00 PM,28.853,,,,,
49,06/23/10 05:00:00 PM,28.953,,,,,
50,06/23/10 06:00:00 PM,28.953,,,,,
51,06/23/10 07:00:00 PM,28.953,,,,,
52,06/23/10 08:00:00 PM,28.853,,,,,
53,06/23/10 09:00:00 PM,28.953,,,,,
54,06/23/10 10:00:00 PM,28.953,,,,,
55,06/23/10 11:00:00 PM,28.853,,,,,
56,06/24/10 12:00:00 AM,28.853,,,,,
57,06/24/10 01:00:00 AM,28.853,,,,,
58,06/24/10 02:00:00 AM,28.953,,,,,
59,06/24/10 03:00:00 AM,28.754,,,,,
60,06/24/10 04:00:00 AM,28.655,,,,,
61,06/24/10 05:00:00 AM,28.655,,,,,
62,06/24/10 06:00:00 AM,28.655,,,,,
63,06/24/10 07:00:00 AM,28.655,,,,,
64,06/24/10 08:00:00 AM,29.053,,,,,
65,06/24/10 09:00:00 AM,29.053,,,,,
66,06/24/10 10:00:00 AM,28.953,,,,,
67,06/24/10 11:00:00 AM,28.853,,,,,
68,06/24/10 12:00:00 PM,28.953,,,,,
69,06/24/10 01:00:00 PM,28.953,,,,,
70,06/24/10 02:00:00 PM,28.853,,,,,
71,06/24/10 03:00:00 PM,28.953,,,,,
72,06/24/10 04:00:00 PM,28.953,,,,,
73,06/24/10 05:00:00 PM,29.053,,,,,
74,06/24/10 06:00:00 PM,28.159,,,,,
75,06/24/10 06:19:15 PM,,Logged,Logged,,,
76,06/24/10 06:20:05 PM,,,,Logged,,
77,06/24/10 07:00:00 PM,29.152,,,,,
78,06/24/10 08:00:00 PM,28.754,,,,,
79,06/24/10 09:00:00 PM,28.555,,,,,
80,06/24/10 10:00:00 PM,28.555,,,,,
81,06/24/10 11:00:00 PM,28.555,,,,,
82,06/25/10 12:00:00 AM,28.555,,,,,
83,06/25/10 01:00:00 AM,29.053,,,,,
84,06/25/10 02:00:00 AM,29.053,,,,,
85,06/25/10 03:00:00 AM,29.152,,,,,
86,06/25/10 04:00:00 AM,29.053,,,,,
87,06/25/10 05:00:00 AM,29.053,,,,,
88,06/25/10 06:00:00 AM,29.152,,,,,
89,06/25/10 07:00:00 AM,29.152,,,,,
90,06/25/10 08:00:00 AM,29.552,,,,,
91,06/25/10 09:00:00 AM,29.053,,,,,
92,06/25/10 10:00:00 AM,29.252,,,,,
93,06/25/10 11:00:00 AM,29.053,,,,,
94,06/25/10 12:00:00 PM,29.252,,,,,
95,06/25/10 01:00:00 PM,29.152,,,,,
96,06/25/10 02:00:00 PM,29.053,,,,,
97,06/25/10 03:00:00 PM,29.152,,,,,
98,06/25/10 04:00:00 PM,29.152,,,,,
99,06/25/10 05:00:00 PM,29.053,,,,,
100,06/25/10 06:00:00 PM,29.152,,,,,
101,06/25/10 07:00:00 PM,29.252,,,,,
102,06/25/10 08:00:00 PM,28.953,,,,,
103,06/25/10 09:00:00 PM,28.853,,,,,
104,06/25/10 10:00:00 PM,28.754,,,,,
105,06/25/10 11:00:00 PM,28.655,,,,,
106,06/26/10 12:00:00 AM,28.555,,,,,
107,06/26/10 01:00:00 AM,28.555,,,,,
108,06/26/10 02:00:00 AM,28.655,,,,,
109,06/26/10 03:00:00 AM,28.555,,,,,
110,06/26/10 04:00:00 AM,28.555,,,,,
111,06/26/10 05:00:00 AM,28.655,,,,,
112,06/26/10 06:00:00 AM,28.655,,,,,
113,06/26/10 07:00:00 AM,28.555,,,,,
114,06/26/10 08:00:00 AM,29.152,,,,,
115,06/26/10 09:00:00 AM,28.953,,,,,
116,06/26/10 10:00:00 AM,29.152,,,,,
117,06/26/10 11:00:00 AM,29.053,,,,,
118,06/26/10 12:00:00 PM,29.053,,,,,
119,06/26/10 01:00:00 PM,29.053,,,,,
120,06/26/10 02:00:00 PM,29.053,,,,,
121,06/26/10 03:00:00 PM,28.953,,,,,
122,06/26/10 04:00:00 PM,29.053,,,,,
123,06/26/10 05:00:00 PM,29.152,,,,,
124,06/26/10 06:00:00 PM,29.053,,,,,
125,06/26/10 07:00:00 PM,28.953,,,,,
126,06/26/10 08:00:00 PM,28.754,,,,,
127,06/26/10 09:00:00 PM,28.555,,,,,
128,06/26/10 10:00:00 PM,28.555,,,,,
129,06/26/10 11:00:00 PM,28.655,,,,,
130,06/27/10 12:00:00 AM,28.555,,,,,
131,06/27/10 01:00:00 AM,28.555,,,,,
132,06/27/10 02:00:00 AM,28.953,,,,,
133,06/27/10 03:00:00 AM,28.953,,,,,
134,06/27/10 04:00:00 AM,28.953,,,,,
135,06/27/10 05:00:00 AM,28.953,,,,,
136,06/27/10 06:00:00 AM,29.053,,,,,
137,06/27/10 07:00:00 AM,28.953,,,,,
138,06/27/10 08:00:00 AM,29.552,,,,,
139,06/27/10 09:00:00 AM,29.152,,,,,
140,06/27/10 10:00:00 AM,29.053,,,,,
141,06/27/10 11:00:00 AM,28.953,,,,,
142,06/27/10 12:00:00 PM,28.953,,,,,
143,06/27/10 01:00:00 PM,29.053,,,,,
144,06/27/10 02:00:00 PM,28.953,,,,,
145,06/27/10 03:00:00 PM,29.053,,,,,
146,06/27/10 04:00:00 PM,28.953,,,,,
147,06/27/10 05:00:00 PM,28.953,,,,,
148,06/27/10 06:00:00 PM,24.931,,,,,
149,06/27/10 06:00:42 PM,,Logged,Logged,,,
150,06/27/10 06:01:17 PM,,,,Logged,,
151,06/27/10 07:00:00 PM,29.053,,,,,
152,06/27/10 08:00:00 PM,28.754,,,,,
153,06/27/10 09:00:00 PM,28.754,,,,,
154,06/27/10 10:00:00 PM,28.555,,,,,
155,06/27/10 11:00:00 PM,29.152,,,,,
156,06/28/10 12:00:00 AM,28.953,,,,,
157,06/28/10 01:00:00 AM,29.053,,,,,
158,06/28/10 02:00:00 AM,29.152,,,,,
159,06/28/10 03:00:00 AM,29.152,,,,,
160,06/28/10 04:00:00 AM,29.252,,,,,
161,06/28/10 05:00:00 AM,29.252,,,,,
162,06/28/10 06:00:00 AM,29.252,,,,,
163,06/28/10 07:00:00 AM,29.252,,,,,
164,06/28/10 08:00:00 AM,29.452,,,,,
165,06/28/10 09:00:00 AM,29.053,,,,,
166,06/28/10 10:00:00 AM,28.853,,,,,
167,06/28/10 11:00:00 AM,28.853,,,,,
168,06/28/10 12:00:00 PM,29.152,,,,,
169,06/28/10 01:00:00 PM,28.953,,,,,
170,06/28/10 02:00:00 PM,28.853,,,,,
171,06/28/10 03:00:00 PM,28.953,,,,,
172,06/28/10 04:00:00 PM,29.053,,,,,
173,06/28/10 05:00:00 PM,29.053,,,,,
174,06/28/10 06:00:00 PM,29.053,,,,,
175,06/28/10 07:00:00 PM,28.853,,,,,
176,06/28/10 08:00:00 PM,28.853,,,,,
177,06/28/10 09:00:00 PM,28.853,,,,,
178,06/28/10 10:00:00 PM,28.754,,,,,
179,06/28/10 11:00:00 PM,28.754,,,,,
180,06/29/10 12:00:00 AM,28.754,,,,,
181,06/29/10 01:00:00 AM,28.754,,,,,
182,06/29/10 02:00:00 AM,28.754,,,,,
183,06/29/10 03:00:00 AM,28.754,,,,,
184,06/29/10 04:00:00 AM,28.754,,,,,
185,06/29/10 05:00:00 AM,28.754,,,,,
186,06/29/10 06:00:00 AM,28.754,,,,,
187,06/29/10 07:00:00 AM,28.754,,,,,
188,06/29/10 08:00:00 AM,28.953,,,,,
189,06/29/10 09:00:00 AM,28.853,,,,,
190,06/29/10 10:00:00 AM,28.853,,,,,
191,06/29/10 11:00:00 AM,28.953,,,,,
192,06/29/10 12:00:00 PM,28.853,,,,,
193,06/29/10 01:00:00 PM,28.754,,,,,
194,06/29/10 02:00:00 PM,28.953,,,,,
195,06/29/10 03:00:00 PM,28.754,,,,,
196,06/29/10 04:00:00 PM,29.152,,,,,
197,06/29/10 05:00:00 PM,29.053,,,,,
198,06/29/10 06:00:00 PM,28.953,,,,,
199,06/29/10 07:00:00 PM,28.853,,,,,
200,06/29/10 08:00:00 PM,28.754,,,,,
201,06/29/10 09:00:00 PM,28.853,,,,,
202,06/29/10 10:00:00 PM,28.853,,,,,
203,06/29/10 11:00:00 PM,28.853,,,,,
204,06/30/10 12:00:00 AM,28.853,,,,,
205,06/30/10 01:00:00 AM,28.853,,,,,
206,06/30/10 02:00:00 AM,28.853,,,,,
207,06/30/10 03:00:00 AM,28.853,,,,,
208,06/30/10 04:00:00 AM,28.853,,,,,
209,06/30/10 05:00:00 AM,28.853,,,,,
210,06/30/10 06:00:00 AM,28.853,,,,,
211,06/30/10 07:00:00 AM,28.754,,,,,
212,06/30/10 08:00:00 AM,28.953,,,,,
213,06/30/10 09:00:00 AM,28.853,,,,,
214,06/30/10 10:00:00 AM,28.853,,,,,
215,06/30/10 11:00:00 AM,29.053,,,,,
216,06/30/10 12:00:00 PM,29.053,,,,,
217,06/30/10 01:00:00 PM,29.053,,,,,
218,06/30/10 02:00:00 PM,28.953,,,,,
219,06/30/10 03:00:00 PM,28.953,,,,,
220,06/30/10 04:00:00 PM,28.853,,,,,
221,06/30/10 05:00:00 PM,28.853,,,,,
222,06/30/10 06:00:00 PM,28.953,,,,,
223,06/30/10 07:00:00 PM,28.953,,,,,
224,06/30/10 08:00:00 PM,28.754,,,,,
225,06/30/10 09:00:00 PM,28.953,,,,,
226,06/30/10 10:00:00 PM,28.853,,,,,
227,06/30/10 11:00:00 PM,28.853,,,,,
228,07/01/10 12:00:00 AM,28.853,,,,,
229,07/01/10 01:00:00 AM,28.655,,,,,
230,07/01/10 02:00:00 AM,28.754,,,,,
231,07/01/10 03:00:00 AM,28.655,,,,,
232,07/01/10 04:00:00 AM,28.655,,,,,
233,07/01/10 05:00:00 AM,28.655,,,,,
234,07/01/10 06:00:00 AM,28.655,,,,,
235,07/01/10 07:00:00 AM,28.655,,,,,
236,07/01/10 08:00:00 AM,28.853,,,,,
237,07/01/10 09:00:00 AM,28.853,,,,,
238,07/01/10 10:00:00 AM,28.853,,,,,
239,07/01/10 11:00:00 AM,28.953,,,,,
240,07/01/10 12:00:00 PM,28.953,,,,,
241,07/01/10 01:00:00 PM,29.053,,,,,
242,07/01/10 02:00:00 PM,28.953,,,,,
243,07/01/10 03:00:00 PM,28.953,,,,,
244,07/01/10 04:00:00 PM,28.953,,,,,
245,07/01/10 05:00:00 PM,28.953,,,,,
246,07/01/10 06:00:00 PM,28.953,,,,,
247,07/01/10 07:00:00 PM,28.953,,,,,
248,07/01/10 08:00:00 PM,28.953,,,,,
249,07/01/10 09:00:00 PM,28.853,,,,,
250,07/01/10 10:00:00 PM,28.853,,,,,
251,07/01/10 11:00:00 PM,28.953,,,,,
252,07/02/10 12:00:00 AM,28.953,,,,,
253,07/02/10 01:00:00 AM,28.853,,,,,
254,07/02/10 02:00:00 AM,28.853,,,,,
255,07/02/10 03:00:00 AM,28.953,,,,,
256,07/02/10 04:00:00 AM,28.953,,,,,
257,07/02/10 05:00:00 AM,28.853,,,,,
258,07/02/10 06:00:00 AM,28.853,,,,,
259,07/02/10 07:00:00 AM,28.853,,,,,
260,07/02/10 08:00:00 AM,29.053,,,,,
261,07/02/10 09:00:00 AM,29.053,,,,,
262,07/02/10 10:00:00 AM,28.953,,,,,
263,07/02/10 11:00:00 AM,29.053,,,,,
264,07/02/10 12:00:00 PM,28.953,,,,,
265,07/02/10 01:00:00 PM,29.053,,,,,
266,07/02/10 02:00:00 PM,29.053,,,,,
267,07/02/10 03:00:00 PM,28.953,,,,,
268,07/02/10 04:00:00 PM,28.853,,,,,
269,07/02/10 05:00:00 PM,28.953,,,,,
270,07/02/10 06:00:00 PM,28.953,,,,,
271,07/02/10 07:00:00 PM,28.953,,,,,
272,07/02/10 08:00:00 PM,28.754,,,,,
273,07/02/10 09:00:00 PM,28.853,,,,,
274,07/02/10 10:00:00 PM,28.754,,,,,
275,07/02/10 11:00:00 PM,28.754,,,,,
276,07/03/10 12:00:00 AM,28.754,,,,,
277,07/03/10 01:00:00 AM,28.853,,,,,
278,07/03/10 02:00:00 AM,28.754,,,,,
279,07/03/10 03:00:00 AM,28.754,,,,,
280,07/03/10 04:00:00 AM,28.853,,,,,
281,07/03/10 05:00:00 AM,28.754,,,,,
282,07/03/10 06:00:00 AM,28.754,,,,,
283,07/03/10 07:00:00 AM,28.754,,,,,
284,07/03/10 08:00:00 AM,28.953,,,,,
285,07/03/10 09:00:00 AM,28.953,,,,,
286,07/03/10 10:00:00 AM,28.953,,,,,
287,07/03/10 11:00:00 AM,28.953,,,,,
288,07/03/10 12:00:00 PM,28.853,,,,,
289,07/03/10 01:00:00 PM,28.953,,,,,
290,07/03/10 02:00:00 PM,28.953,,,,,
291,07/03/10 03:00:00 PM,28.953,,,,,
292,07/03/10 04:00:00 PM,28.953,,,,,
293,07/03/10 05:00:00 PM,28.953,,,,,
294,07/03/10 06:00:00 PM,28.953,,,,,
295,07/03/10 07:00:00 PM,28.953,,,,,
296,07/03/10 08:00:00 PM,28.853,,,,,
297,07/03/10 09:00:00 PM,28.953,,,,,
298,07/03/10 10:00:00 PM,20.138,,,,,
299,07/03/10 10:13:35 PM,,,Logged,,,
300,07/03/10 10:13:36 PM,,Logged,,,,
301,07/03/10 10:13:43 PM,,,,,Logged,Logged
