"Plot Title: 941245 "
"#","Time, GMT+08:00","Temp, ¡C()","Coupler Attached()","Host Connected()","Coupler Detached()","Stopped()","End Of File()"
95,06/25/10 09:00:00 AM,29.752,,,,,
96,06/25/10 10:00:00 AM,29.152,,,,,
97,06/25/10 11:00:00 AM,28.655,,,,,
98,06/25/10 12:00:00 PM,28.655,,,,,
99,06/25/10 01:00:00 PM,29.053,,,,,
100,06/25/10 02:00:00 PM,28.456,,,,,
101,06/25/10 03:00:00 PM,29.152,,,,,
102,06/25/10 04:00:00 PM,28.754,,,,,
103,06/25/10 05:00:00 PM,28.754,,,,,
104,06/25/10 06:00:00 PM,28.655,,,,,
105,06/25/10 07:00:00 PM,28.754,,,,,
106,06/25/10 08:00:00 PM,28.853,,,,,
107,06/25/10 09:00:00 PM,28.953,,,,,
108,06/25/10 10:00:00 PM,28.953,,,,,
109,06/25/10 11:00:00 PM,28.853,,,,,
110,06/26/10 12:00:00 AM,28.754,,,,,
111,06/26/10 01:00:00 AM,28.655,,,,,
112,06/26/10 02:00:00 AM,28.555,,,,,
113,06/26/10 03:00:00 AM,28.555,,,,,
114,06/26/10 04:00:00 AM,28.456,,,,,
115,06/26/10 05:00:00 AM,28.357,,,,,
116,06/26/10 06:00:00 AM,28.555,,,,,
117,06/26/10 07:00:00 AM,28.456,,,,,
118,06/26/10 08:00:00 AM,28.853,,,,,
119,06/26/10 09:00:00 AM,29.652,,,,,
120,06/26/10 10:00:00 AM,29.053,,,,,
121,06/26/10 11:00:00 AM,28.953,,,,,
122,06/26/10 12:00:00 PM,28.456,,,,,
123,06/26/10 01:00:00 PM,28.357,,,,,
124,06/26/10 02:00:00 PM,28.555,,,,,
125,06/26/10 03:00:00 PM,28.555,,,,,
126,06/26/10 04:00:00 PM,28.456,,,,,
127,06/26/10 05:00:00 PM,28.357,,,,,
128,06/26/10 06:00:00 PM,28.555,,,,,
129,06/26/10 07:00:00 PM,28.655,,,,,
130,06/26/10 08:00:00 PM,29.152,,,,,
131,06/26/10 09:00:00 PM,29.053,,,,,
132,06/26/10 10:00:00 PM,28.953,,,,,
133,06/26/10 11:00:00 PM,28.853,,,,,
134,06/27/10 12:00:00 AM,28.754,,,,,
135,06/27/10 01:00:00 AM,28.655,,,,,
136,06/27/10 02:00:00 AM,28.456,,,,,
137,06/27/10 03:00:00 AM,28.357,,,,,
138,06/27/10 04:00:00 AM,28.555,,,,,
139,06/27/10 05:00:00 AM,28.357,,,,,
140,06/27/10 06:00:00 AM,28.456,,,,,
141,06/27/10 07:00:00 AM,28.655,,,,,
142,06/27/10 08:00:00 AM,28.853,,,,,
143,06/27/10 09:00:00 AM,29.552,,,,,
144,06/27/10 10:00:00 AM,28.655,,,,,
145,06/27/10 11:00:00 AM,29.053,,,,,
146,06/27/10 12:00:00 PM,29.452,,,,,
147,06/27/10 01:00:00 PM,29.352,,,,,
148,06/27/10 02:00:00 PM,29.152,,,,,
149,06/27/10 03:00:00 PM,28.953,,,,,
150,06/27/10 04:00:00 PM,28.655,,,,,
151,06/27/10 05:00:00 PM,28.655,,,,,
152,06/27/10 06:00:00 PM,24.931,,,,,
153,06/27/10 06:02:46 PM,,Logged,Logged,,,
154,06/27/10 06:03:25 PM,,,,Logged,,
155,06/27/10 07:00:00 PM,29.452,,,,,
156,06/27/10 08:00:00 PM,28.853,,,,,
157,06/27/10 09:00:00 PM,28.754,,,,,
158,06/27/10 10:00:00 PM,28.754,,,,,
159,06/27/10 11:00:00 PM,28.555,,,,,
160,06/28/10 12:00:00 AM,28.456,,,,,
161,06/28/10 01:00:00 AM,28.655,,,,,
162,06/28/10 02:00:00 AM,28.456,,,,,
163,06/28/10 03:00:00 AM,28.655,,,,,
164,06/28/10 04:00:00 AM,28.456,,,,,
165,06/28/10 05:00:00 AM,28.555,,,,,
166,06/28/10 06:00:00 AM,28.357,,,,,
167,06/28/10 07:00:00 AM,28.456,,,,,
168,06/28/10 08:00:00 AM,28.754,,,,,
169,06/28/10 09:00:00 AM,29.652,,,,,
170,06/28/10 10:00:00 AM,28.754,,,,,
171,06/28/10 11:00:00 AM,28.555,,,,,
172,06/28/10 12:00:00 PM,28.953,,,,,
173,06/28/10 01:00:00 PM,29.152,,,,,
174,06/28/10 02:00:00 PM,29.452,,,,,
175,06/28/10 03:00:00 PM,29.452,,,,,
176,06/28/10 04:00:00 PM,29.352,,,,,
177,06/28/10 05:00:00 PM,29.252,,,,,
178,06/28/10 06:00:00 PM,29.252,,,,,
179,06/28/10 07:00:00 PM,29.152,,,,,
180,06/28/10 08:00:00 PM,29.352,,,,,
181,06/28/10 09:00:00 PM,29.252,,,,,
182,06/28/10 10:00:00 PM,28.953,,,,,
183,06/28/10 11:00:00 PM,28.754,,,,,
184,06/29/10 12:00:00 AM,28.555,,,,,
185,06/29/10 01:00:00 AM,28.357,,,,,
186,06/29/10 02:00:00 AM,28.555,,,,,
187,06/29/10 03:00:00 AM,28.655,,,,,
188,06/29/10 04:00:00 AM,28.456,,,,,
189,06/29/10 05:00:00 AM,28.555,,,,,
190,06/29/10 06:00:00 AM,28.655,,,,,
191,06/29/10 07:00:00 AM,28.456,,,,,
192,06/29/10 08:00:00 AM,28.853,,,,,
193,06/29/10 09:00:00 AM,29.652,,,,,
194,06/29/10 10:00:00 AM,28.953,,,,,
195,06/29/10 11:00:00 AM,28.853,,,,,
196,06/29/10 12:00:00 PM,28.754,,,,,
197,06/29/10 01:00:00 PM,28.655,,,,,
198,06/29/10 02:00:00 PM,28.555,,,,,
199,06/29/10 03:00:00 PM,28.555,,,,,
200,06/29/10 04:00:00 PM,28.555,,,,,
201,06/29/10 05:00:00 PM,28.555,,,,,
202,06/29/10 06:00:00 PM,28.655,,,,,
203,06/29/10 07:00:00 PM,28.555,,,,,
204,06/29/10 08:00:00 PM,28.953,,,,,
205,06/29/10 09:00:00 PM,28.853,,,,,
206,06/29/10 10:00:00 PM,28.655,,,,,
207,06/29/10 11:00:00 PM,28.456,,,,,
208,06/30/10 12:00:00 AM,28.555,,,,,
209,06/30/10 01:00:00 AM,28.357,,,,,
210,06/30/10 02:00:00 AM,28.555,,,,,
211,06/30/10 03:00:00 AM,28.357,,,,,
212,06/30/10 04:00:00 AM,28.555,,,,,
213,06/30/10 05:00:00 AM,28.655,,,,,
214,06/30/10 06:00:00 AM,28.357,,,,,
215,06/30/10 07:00:00 AM,28.456,,,,,
216,06/30/10 08:00:00 AM,28.853,,,,,
217,06/30/10 09:00:00 AM,29.652,,,,,
218,06/30/10 10:00:00 AM,28.456,,,,,
219,06/30/10 11:00:00 AM,28.456,,,,,
220,06/30/10 12:00:00 PM,28.456,,,,,
221,06/30/10 01:00:00 PM,28.456,,,,,
222,06/30/10 02:00:00 PM,28.555,,,,,
223,06/30/10 03:00:00 PM,28.655,,,,,
224,06/30/10 04:00:00 PM,28.655,,,,,
225,06/30/10 05:00:00 PM,28.655,,,,,
226,06/30/10 06:00:00 PM,28.456,,,,,
227,06/30/10 07:00:00 PM,28.456,,,,,
228,06/30/10 08:00:00 PM,28.555,,,,,
229,06/30/10 09:00:00 PM,28.357,,,,,
230,06/30/10 10:00:00 PM,29.053,,,,,
231,06/30/10 11:00:00 PM,28.953,,,,,
232,07/01/10 12:00:00 AM,28.754,,,,,
233,07/01/10 01:00:00 AM,28.953,,,,,
234,07/01/10 02:00:00 AM,28.754,,,,,
235,07/01/10 03:00:00 AM,28.953,,,,,
236,07/01/10 04:00:00 AM,28.754,,,,,
237,07/01/10 05:00:00 AM,28.853,,,,,
238,07/01/10 06:00:00 AM,28.953,,,,,
239,07/01/10 07:00:00 AM,28.754,,,,,
240,07/01/10 08:00:00 AM,29.252,,,,,
241,07/01/10 09:00:00 AM,29.053,,,,,
242,07/01/10 10:00:00 AM,28.953,,,,,
243,07/01/10 11:00:00 AM,28.953,,,,,
244,07/01/10 12:00:00 PM,28.853,,,,,
245,07/01/10 01:00:00 PM,28.853,,,,,
246,07/01/10 02:00:00 PM,28.754,,,,,
247,07/01/10 03:00:00 PM,28.754,,,,,
248,07/01/10 04:00:00 PM,28.754,,,,,
249,07/01/10 05:00:00 PM,28.853,,,,,
250,07/01/10 06:00:00 PM,28.953,,,,,
251,07/01/10 07:00:00 PM,28.953,,,,,
252,07/01/10 08:00:00 PM,28.754,,,,,
253,07/01/10 09:00:00 PM,28.853,,,,,
254,07/01/10 10:00:00 PM,28.655,,,,,
255,07/01/10 11:00:00 PM,28.853,,,,,
256,07/02/10 12:00:00 AM,28.655,,,,,
257,07/02/10 01:00:00 AM,28.655,,,,,
258,07/02/10 02:00:00 AM,28.655,,,,,
259,07/02/10 03:00:00 AM,28.853,,,,,
260,07/02/10 04:00:00 AM,28.853,,,,,
261,07/02/10 05:00:00 AM,28.655,,,,,
262,07/02/10 06:00:00 AM,28.754,,,,,
263,07/02/10 07:00:00 AM,28.853,,,,,
264,07/02/10 08:00:00 AM,28.953,,,,,
265,07/02/10 09:00:00 AM,28.853,,,,,
266,07/02/10 10:00:00 AM,28.754,,,,,
267,07/02/10 11:00:00 AM,28.655,,,,,
268,07/02/10 12:00:00 PM,28.853,,,,,
269,07/02/10 01:00:00 PM,28.953,,,,,
270,07/02/10 02:00:00 PM,28.853,,,,,
271,07/02/10 03:00:00 PM,28.853,,,,,
272,07/02/10 04:00:00 PM,28.853,,,,,
273,07/02/10 05:00:00 PM,28.853,,,,,
274,07/02/10 06:00:00 PM,28.953,,,,,
275,07/02/10 07:00:00 PM,28.853,,,,,
276,07/02/10 08:00:00 PM,28.655,,,,,
277,07/02/10 09:00:00 PM,28.853,,,,,
278,07/02/10 10:00:00 PM,28.754,,,,,
279,07/02/10 11:00:00 PM,28.655,,,,,
280,07/03/10 12:00:00 AM,28.853,,,,,
281,07/03/10 01:00:00 AM,28.953,,,,,
282,07/03/10 02:00:00 AM,28.655,,,,,
283,07/03/10 03:00:00 AM,28.655,,,,,
284,07/03/10 04:00:00 AM,28.853,,,,,
285,07/03/10 05:00:00 AM,28.953,,,,,
286,07/03/10 06:00:00 AM,28.655,,,,,
287,07/03/10 07:00:00 AM,28.853,,,,,
288,07/03/10 08:00:00 AM,28.953,,,,,
289,07/03/10 09:00:00 AM,28.953,,,,,
290,07/03/10 10:00:00 AM,28.953,,,,,
291,07/03/10 11:00:00 AM,28.953,,,,,
292,07/03/10 12:00:00 PM,28.953,,,,,
293,07/03/10 01:00:00 PM,28.953,,,,,
294,07/03/10 02:00:00 PM,28.853,,,,,
295,07/03/10 03:00:00 PM,28.853,,,,,
296,07/03/10 04:00:00 PM,28.754,,,,,
297,07/03/10 05:00:00 PM,28.754,,,,,
298,07/03/10 06:00:00 PM,28.853,,,,,
299,07/03/10 07:00:00 PM,28.953,,,,,
300,07/03/10 08:00:00 PM,28.953,,,,,
301,07/03/10 09:00:00 PM,28.853,,,,,
302,07/03/10 10:00:00 PM,20.519,,,,,
303,07/03/10 10:15:01 PM,,,Logged,,,
304,07/03/10 10:15:02 PM,,Logged,,,,
305,07/03/10 10:15:08 PM,,,,,Logged,Logged
